x,y
124.0,127.0
92.125,123.25
66.35714285714286,124.07142857142857
101.76923076923077,121.61538461538461
120.0,119.0
79.5,119.5
82.8,121.06666666666666
74.66666666666667,120.08333333333333
59.75,119.0
110.0,115.0
108.0,114.0
119.875,114.625
115.77777777777777,115.0
75.0,113.66666666666667
55.0,115.0
126.83333333333333,114.0
91.63333333333334,115.86666666666666
76.5,112.0
57.0,112.5
65.55555555555556,112.33333333333333
105.28571428571429,111.14285714285714
62.0,105.5
55.84615384615385,100.34615384615384
45.0,91.71428571428571
52.666666666666664,90.04166666666667
49.0,84.0
34.476190476190474,79.66666666666667
45.03225806451613,77.29032258064517
33.5,73.75
3.6,74.0
18.0,63.0
5.5,63.0
7.6,51.8
15.875,46.9375
24.25,45.0
22.0,44.5
33.25,37.75
29.071428571428573,38.5
26.53846153846154,33.69230769230769
47.0,22.0
29.636363636363637,24.40909090909091
38.1,23.0
44.833333333333336,21.5
56.588235294117645,18.470588235294116
44.285714285714285,17.142857142857142
32.0,15.0
52.63636363636363,12.727272727272727
21.0,9.5
45.81818181818182,6.181818181818182
54.0,4.2
43.875,0.75
35.0,0.25
